SUMLEV,REGION,DIVISION,STATE,COUNTY,STNAME,CTYNAME,ESTIMATESBASE2020,POPESTIMATE2020,POPESTIMATE2021,POPESTIMATE2022,POPESTIMATE2023,POPESTIMATE2024,POPESTIMATE2025,NPOPCHG2020,NPOPCHG2021,NPOPCHG2022,NPOPCHG2023,NPOPCHG2024,NPOPCHG2025,BIRTHS2020,BIRTHS2021,BIRTHS2022,BIRTHS2023,BIRTHS2024,BIRTHS2025,DEATHS2020,DEATHS2021,DEATHS2022,DEATHS2023,DEATHS2024,DEATHS2025,NATURALCHG2020,NATURALCHG2021,NATURALCHG2022,NATURALCHG2023,NATURALCHG2024,NATURALCHG2025,INTERNATIONALMIG2020,INTERNATIONALMIG2021,INTERNATIONALMIG2022,INTERNATIONALMIG2023,INTERNATIONALMIG2024,INTERNATIONALMIG2025,DOMESTICMIG2020,DOMESTICMIG2021,DOMESTICMIG2022,DOMESTICMIG2023,DOMESTICMIG2024,DOMESTICMIG2025,NETMIG2020,NETMIG2021,NETMIG2022,NETMIG2023,NETMIG2024,NETMIG2025,RESIDUAL2020,RESIDUAL2021,RESIDUAL2022,RESIDUAL2023,RESIDUAL2024,RESIDUAL2025,GQESTIMATESBASE2020,GQESTIMATES2020,GQESTIMATES2021,GQESTIMATES2022,GQESTIMATES2023,GQESTIMATES2024,GQESTIMATES2025,RBIRTH2021,RBIRTH2022,RBIRTH2023,RBIRTH2024,RBIRTH2025,RDEATH2021,RDEATH2022,RDEATH2023,RDEATH2024,RDEATH2025,RNATURALCHG2021,RNATURALCHG2022,RNATURALCHG2023,RNATURALCHG2024,RNATURALCHG2025,RINTERNATIONALMIG2021,RINTERNATIONALMIG2022,RINTERNATIONALMIG2023,RINTERNATIONALMIG2024,RINTERNATIONALMIG2025,RDOMESTICMIG2021,RDOMESTICMIG2022,RDOMESTICMIG2023,RDOMESTICMIG2024,RDOMESTICMIG2025,RNETMIG2021,RNETMIG2022,RNETMIG2023,RNETMIG2024,RNETMIG2025
050,1,2,42,027,Pennsylvania,Centre County,158171,158035,157972,157977,158739,158505,157393,-136,-63,5,762,-234,-1112,266,1114,1125,1087,1089,1089,290,1286,1181,1118,1079,1075,-24,-172,-56,-31,10,14,24,313,1150,1565,1186,705,-166,-360,-1082,-764,-1446,-1824,-142,-47,68,801,-260,-1119,30,156,-7,-8,16,-7,20013,20055,20041,19411,19519,19831,19288,7.05047673,7.121402505,6.864193789,6.865378069,6.894630545,8.139060211,7.475890096,7.059952765,6.802335111,6.80599434,-1.088583481,-0.354487591,-0.195758976,0.063042958,0.088636205,1.980968776,7.279655894,9.88267091,7.476894756,4.463466056,-2.278430541,-6.849206676,-4.82451155,-9.11601165,-11.54803133,-0.297461765,0.430449218,5.05815936,-1.639116894,-7.084565271
050,1,2,42,029,Pennsylvania,Chester County,534429,534858,541131,547131,551316,554530,557116,429,6273,6000,4185,3214,2586,1374,5279,5673,5669,5517,5527,1296,4431,4514,4425,4333,4354,78,848,1159,1244,1184,1173,34,411,1622,2663,2480,1232,148,4753,3463,402,-379,158,182,5164,5085,3065,2101,1390,169,261,-244,-124,-71,23,13675,13667,14526,15033,15206,15053,15029,9.81236797,10.4257982,10.3218453,9.977881188,9.943813048,8.236143678,8.295796417,8.056829324,7.836534201,7.833428987,1.576224292,2.130001783,2.265015973,2.141346987,2.110384061,0.76394833,2.98089982,4.848663613,4.485253824,2.216532961,8.834662808,6.36427625,0.731942461,-0.685448064,0.284263156,9.598611138,9.34517607,5.580606074,3.79980576,2.500796117
050,1,2,42,031,Pennsylvania,Clarion County,37237,37200,37598,37287,36944,36741,36680,-37,398,-311,-343,-203,-61,82,370,369,345,377,373,109,583,584,515,491,500,-27,-213,-215,-170,-114,-127,0,5,22,31,19,12,-16,623,-102,-203,-106,55,-16,628,-80,-172,-87,67,6,-17,-16,-1,-2,-1,1755,1753,2260,2187,2042,1945,1947,9.893312655,9.855111171,9.29530789,10.23274751,10.16058076,15.5886521,15.59724912,13.87560453,13.32700007,13.62008145,-5.695339448,-5.742137945,-4.580296642,-3.094252562,-3.459500688,0.133693414,0.587567604,0.835230564,0.51570876,0.326881955,16.65819942,-2.724177072,-5.469413048,-2.877112031,1.498208959,16.79189283,-2.136609468,-4.634182484,-2.361403271,1.825090914
050,1,2,42,033,Pennsylvania,Clearfield County,80558,80427,78371,77846,78336,78131,78100,-131,-2056,-525,490,-205,-31,151,658,685,662,634,633,241,1135,1223,1038,975,971,-90,-477,-538,-376,-341,-338,0,18,28,40,50,34,-55,-1490,43,817,96,273,-55,-1472,71,857,146,307,14,-107,-58,9,-10,0,5761,5763,3935,4011,4975,5013,5133,8.287258026,8.769852193,8.477289316,8.103945241,8.103385372,14.29489036,15.65770691,13.29218476,12.46269181,12.43031153,-6.007632338,-6.887854715,-4.814895442,-4.358746573,-4.326926154,0.226703107,0.35847571,0.512222919,0.639112401,0.435252927,-18.76597942,0.550516269,10.46215313,1.227095809,3.494824971,-18.53927631,0.908991979,10.97437605,1.86620821,3.930077898
050,1,2,42,035,Pennsylvania,Clinton County,37450,37381,38031,37890,37815,37807,37870,-69,650,-141,-75,-8,63,110,382,431,395,384,384,107,460,464,482,460,465,3,-78,-33,-87,-76,-81,0,4,26,41,28,17,-72,754,-119,-19,40,127,-72,758,-93,22,68,144,0,-30,-15,-10,0,0,1395,1393,1860,1809,1845,1850,1849,10.13101363,11.35390735,10.43524206,10.15577478,10.14839383,12.19964992,12.22323204,12.73363714,12.16577187,12.28907066,-2.068636291,-0.869324693,-2.298395086,-2.009997091,-2.140676824,0.106083912,0.684922485,1.083151707,0.740525244,0.449277852,19.99681748,-3.134837528,-0.501948352,1.057893206,3.356369835,20.1029014,-2.449915043,0.581203355,1.79841845,3.805647687
050,1,2,42,037,Pennsylvania,Columbia County,64720,64681,64981,65358,65768,65997,66193,-39,300,377,410,229,196,128,517,560,569,539,538,203,832,854,782,759,757,-75,-315,-294,-213,-220,-219,0,8,60,127,101,69,19,579,600,504,353,346,19,587,660,631,454,415,17,28,11,-8,-5,0,3587,3584,3639,4056,4175,4279,4281,7.974580062,8.592976776,8.678675472,8.181231738,8.139798775,12.83336675,13.10428958,11.92745909,11.52051,11.45321129,-4.858786692,-4.511312807,-3.248783613,-3.339278261,-3.313412512,0.123397757,0.920676083,1.937068163,1.533032292,1.043951887,8.930912681,9.206760831,7.687262633,5.358023754,5.234889175,9.054310438,10.12743692,9.624330796,6.891056047,6.278841062
050,1,2,42,039,Pennsylvania,Crawford County,83942,83797,83234,82350,82016,81946,81792,-145,-563,-884,-334,-70,-154,196,871,858,851,858,853,210,1204,1274,1046,1054,1047,-14,-333,-416,-195,-196,-194,0,13,18,41,29,15,-128,-278,-479,-163,111,23,-128,-265,-461,-122,140,38,-3,35,-7,-17,-14,2,3872,3858,3533,3182,3175,3203,3240,10.42920177,10.36332013,10.35493959,10.46583965,10.41908415,14.41648556,15.38796019,12.72769308,12.85663751,12.78872345,-3.987283798,-5.024640062,-2.372753489,-2.390797868,-2.369639302,0.155659728,0.21741231,0.498886631,0.353740501,0.183219534,-3.328723411,-5.785583148,-1.983378558,1.353972262,0.280936618,-3.173063683,-5.568170838,-1.484491927,1.707712763,0.464156152
050,1,2,42,041,Pennsylvania,Cumberland County,259461,260251,265577,268588,271177,274656,277270,790,5326,3011,2589,3479,2614,700,2591,2714,2628,2622,2632,633,2867,2904,2530,2589,2587,67,-276,-190,98,33,45,0,181,548,867,849,447,705,5603,2679,1682,2604,2124,705,5784,3227,2549,3453,2571,18,-182,-26,-58,-7,-2,12471,12494,14492,14972,14179,14513,14864,9.854933552,10.16165417,9.73757098,9.607334111,9.537510463,10.90470648,10.87304485,9.374449992,9.486418007,9.374445125,-1.04977293,-0.711390675,0.363120988,0.120916104,0.163065339,0.688438044,2.051800474,3.212509148,3.110841594,1.619782362,21.31115118,10.03060852,6.232341853,9.541379873,7.696683976,21.99958922,12.08240899,9.444851,12.65222147,9.316466338
050,1,2,42,043,Pennsylvania,Dauphin County,286408,286694,288284,288943,290947,292917,293351,286,1590,659,2004,1970,434,887,3315,3276,3305,3231,3228,802,3097,3230,2795,2670,2670,85,218,46,510,561,558,10,316,1098,2089,2068,976,97,827,-265,-544,-639,-1112,107,1143,833,1545,1429,-136,94,229,-220,-51,-20,12,6610,6606,6810,6865,6838,6806,6813,11.53087596,11.35082039,11.39871355,11.06764589,11.01202863,10.77258608,11.19143768,9.639759265,9.145965499,9.108462342,0.758289882,0.159382704,1.758954284,1.921680391,1.903566287,1.09917249,3.804395844,7.204814706,7.083841443,3.329535298,2.876631802,-0.918182968,-1.876217903,-2.1888659,-3.793486938,3.975804292,2.886212876,5.328596803,4.894975542,-0.46395164
050,1,2,42,045,Pennsylvania,Delaware County,576962,576505,577178,576666,579086,581416,580937,-457,673,-512,2420,2330,-479,1631,6165,6549,6330,6075,6084,2092,6024,5787,5625,5436,5466,-461,141,762,705,639,618,31,646,1969,3627,3972,1622,-175,-672,-3057,-1849,-2257,-2741,-144,-26,-1088,1778,1715,-1119,148,558,-186,-63,-24,22,20995,21010,22752,23108,23211,22956,22156,10.68751121,11.35162119,10.95390707,10.46960712,10.46842052,10.44307665,10.03081872,9.733922156,9.368359555,9.405060253,0.244434563,1.320802466,1.21998491,1.101247564,1.06336027,1.119891686,3.412939704,6.276433006,6.845313494,2.790890547,-1.164964726,-5.298809891,-3.199648367,-3.889696011,-4.716295308,-0.04507304,-1.885870187,3.076784639,2.955617483,-1.925404761
050,1,2,42,047,Pennsylvania,Elk County,30994,30940,30796,30447,30201,30067,29926,-54,-144,-349,-246,-134,-141,61,245,257,253,272,273,82,421,484,421,417,419,-21,-176,-227,-168,-145,-146,0,0,-2,13,8,5,-34,6,-108,-84,9,-1,-34,6,-110,-71,17,4,1,26,-12,-7,-6,1,292,292,292,292,292,292,292,7.937022159,8.392795911,8.343226487,9.026348975,9.101061791,13.63871971,15.80588802,13.88339269,13.83818942,13.9682963,-5.701697551,-7.413092108,-5.540166205,-4.811840446,-4.867234511,0,-0.065313587,0.428703337,0.265480852,0.166686113,0.194376053,-3.52693369,-2.770083102,0.298665959,-0.033337223,0.194376053,-3.592247277,-2.341379765,0.564146811,0.133348891
050,1,2,42,049,Pennsylvania,Erie County,271038,270724,269444,268923,267628,266435,265832,-314,-1280,-521,-1295,-1193,-603,634,2619,2705,2560,2374,2373,754,3435,3423,3143,2991,3001,-120,-816,-718,-583,-617,-628,2,144,381,585,562,403,-241,-823,9,-1256,-1113,-390,-239,-679,390,-671,-551,13,45,215,-193,-41,-25,12,12610,12602,12467,13623,13752,13593,13455,9.696983161,10.04890716,9.542429331,8.890336908,8.916577582,12.71826543,12.71623261,11.71556851,11.20092573,11.27629554,-3.021282268,-2.667325449,-2.17313918,-2.310588826,-2.359717961,0.533167459,1.415391359,2.180594203,2.104620616,1.514277609,-3.04720013,0.033434442,-4.681754391,-4.16804759,-1.465429944,-2.514032671,1.448825801,-2.501160188,-2.063426974,0.048847665
050,1,2,42,051,Pennsylvania,Fayette County,128820,128585,127159,125569,124645,123959,123021,-235,-1426,-1590,-924,-686,-938,301,1233,1125,1131,1038,768,410,2237,2297,2041,1989,1994,-109,-1004,-1172,-910,-951,-1226,0,32,87,156,99,54,-137,-539,-448,-139,185,230,-137,-507,-361,17,284,284,11,85,-57,-31,-19,4,3964,3963,3879,3806,3746,3887,3971,9.642454955,8.902852078,9.040261536,8.350629918,6.219127055,17.49405656,18.17764553,16.31403519,16.00135155,16.14705644,-7.851601602,-9.274793454,-7.27377365,-7.65072163,-9.927929387,0.25025025,0.688487227,1.246932626,0.796447362,0.437282371,-4.215152653,-3.545313539,-1.111048942,1.488310727,1.862498988,-3.964902402,-2.856826311,0.135883684,2.284758089,2.299781359
050,1,2,42,053,Pennsylvania,Forest County,6987,6972,6905,6615,6474,6595,6614,-15,-67,-290,-141,121,19,8,24,23,20,20,20,25,109,112,91,86,87,-17,-85,-89,-71,-66,-67,0,0,2,2,3,3,0,10,-219,-73,181,84,0,10,-217,-71,184,87,2,8,16,1,3,-1,2828,2827,2700,2554,2444,2650,2707,3.458960871,3.402366864,3.056001222,3.06067794,3.028238322,15.70944729,16.56804734,13.90480556,13.16091514,13.1728367,-12.25048642,-13.16568047,-10.84880434,-10.1002372,-10.14459838,0,0.295857988,0.305600122,0.459101691,0.454235748,1.441233696,-32.3964497,-11.15440446,27.69913536,12.71860095,1.441233696,-32.10059172,-10.84880434,28.15823705,13.1728367
050,1,2,42,055,Pennsylvania,Franklin County,155944,155938,156597,157038,158181,159476,160652,-6,659,441,1143,1295,1176,403,1647,1733,1704,1760,1782,466,2037,2079,1792,1721,1715,-63,-390,-346,-88,39,67,6,88,373,417,468,139,6,868,502,839,800,972,12,956,875,1256,1268,1111,45,93,-88,-25,-12,-2,1334,1335,1576,1614,1666,1623,1623,10.53961956,11.05106254,10.81153103,11.08113468,11.13304678,13.03534004,13.25744895,11.36987301,10.83558681,10.71446421,-2.495720479,-2.206386405,-0.558341978,0.245547871,0.418582567,0.563136929,2.378561066,2.645779601,2.94657445,0.868402639,5.554577887,3.201173338,5.323283178,5.036879401,6.072570972,6.117714816,5.579734405,7.969062779,7.983453851,6.940973611
050,1,2,42,057,Pennsylvania,Fulton County,14562,14578,14566,14566,14534,14490,14483,16,-12,0,-32,-44,-7,37,146,139,131,131,131,30,188,239,168,161,165,7,-42,-100,-37,-30,-34,0,0,4,3,2,1,5,20,98,7,-15,26,5,20,102,10,-13,27,4,10,-2,-5,-1,0,133,133,133,133,133,133,133,10.01921493,9.542770836,9.003436426,9.027012128,9.042902012,12.90145485,16.4080736,11.54639175,11.09426681,11.38991475,-2.882239912,-6.86530276,-2.542955326,-2.067254686,-2.347012736,0,0.27461211,0.206185567,0.137816979,0.069029786,1.372495196,6.727996705,0.481099656,-1.033627343,1.794774445,1.372495196,7.002608815,0.687285223,-0.895810364,1.863804232
050,1,2,42,059,Pennsylvania,Greene County,35951,35869,35297,34565,34579,34142,33885,-82,-572,-732,14,-437,-257,80,332,264,280,255,178,99,524,546,465,434,444,-19,-192,-282,-185,-179,-266,0,-2,-2,14,6,-3,-63,-381,-465,191,-265,10,-63,-383,-467,205,-259,7,0,3,17,-6,1,2,3005,3005,2825,2646,2784,2660,2718,9.330298176,7.55775672,8.099039685,7.421312263,5.233216223,14.72613327,15.63081504,13.45019091,12.63078244,13.05364047,-5.39583509,-8.073058315,-5.351151221,-5.209470177,-7.820424243,-0.056206616,-0.057255733,0.404951984,0.174619112,-0.088200273,-10.70736026,-13.31195786,5.524702071,-7.712344116,0.294000911,-10.76356687,-13.36921359,5.929654055,-7.537725004,0.205800638
050,1,2,42,061,Pennsylvania,Huntingdon County,44077,44043,43972,43261,43527,43384,43001,-34,-71,-711,266,-143,-383,98,413,390,401,390,386,109,585,610,508,490,491,-11,-172,-220,-107,-100,-105,0,4,11,24,8,5,-30,59,-522,348,-45,-281,-30,63,-511,372,-37,-276,7,38,20,1,-6,-2,4925,4926,4847,4464,4783,4791,4469,9.384763961,8.941570277,9.240908881,8.974698255,8.936736702,13.29318866,13.985533,11.70668756,11.27590294,11.3677143,-3.9084247,-5.043962721,-2.465778679,-2.301204681,-2.4309776,0.090893598,0.252198136,0.553071853,0.184096375,0.115760838,1.340680566,-11.96794791,8.019541872,-1.035542106,-6.505759102,1.431574164,-11.71574977,8.572613725,-0.851445732,-6.389998264
050,1,2,42,063,Pennsylvania,Indiana County,83236,83158,83115,82893,83045,83257,82878,-78,-43,-222,152,212,-379,196,764,751,735,730,722,241,1090,1179,1026,1017,1014,-45,-326,-428,-291,-287,-292,0,24,78,140,100,80,-48,182,189,318,406,-172,-48,206,267,458,506,-92,15,77,-61,-15,-7,5,5695,5686,5787,5869,5951,6302,6337,9.189706086,9.047756735,8.858730369,8.779208909,8.691726608,13.11096811,14.20413474,12.36606443,12.23076091,12.20694014,-3.921262021,-5.156378006,-3.507334065,-3.451551996,-3.515213531,0.288681867,0.939713749,1.687377213,1.202631357,0.9630722,2.189170822,2.276998699,3.832756813,4.882683311,-2.070605231,2.477852688,3.216712448,5.520134026,6.085314669,-1.10753303
050,1,2,42,065,Pennsylvania,Jefferson County,44501,44488,44132,43731,43637,43340,43255,-13,-356,-401,-94,-297,-85,111,462,453,473,463,460,114,685,684,622,629,633,-3,-223,-231,-149,-166,-173,0,2,5,16,12,10,-18,-167,-153,50,-138,80,-18,-165,-148,66,-126,90,8,32,-22,-11,-5,-2,658,658,612,611,613,613,613,10.42654028,10.31150769,10.82776303,10.64649275,10.62416999,15.45926427,15.56969373,14.23862284,14.46359382,14.61978174,-5.03272399,-5.25818604,-3.410859811,-3.817101073,-3.995611756,0.045136538,0.113813551,0.366266825,0.275935017,0.230960217,-3.768900925,-3.48269465,1.144583829,-3.173252699,1.847681737,-3.723764387,-3.368881099,1.510850655,-2.897317682,2.078641954
050,1,2,42,067,Pennsylvania,Juniata County,23500,23476,23346,23296,23409,23454,23403,-24,-130,-50,113,45,-51,79,298,286,307,306,306,71,349,371,283,276,284,8,-51,-85,24,30,22,0,15,65,84,65,33,-34,-112,-15,10,-48,-104,-34,-97,50,94,17,-71,2,18,-15,-5,-2,-2,263,263,263,263,263,263,263,12.72905899,12.26362506,13.14634408,13.05934319,13.06101543,14.90752211,15.90840873,12.11861685,11.77901543,12.12198818,-2.178463116,-3.644783671,1.027727224,1.280327764,0.939027253,0.640724446,2.787187513,3.597045284,2.774043489,1.40854088,-4.784075862,-0.643197118,0.428219677,-2.048524422,-4.439037924,-4.143351416,2.143990395,4.025264961,0.725519066,-3.030497044
050,1,2,42,069,Pennsylvania,Lackawanna County,215914,215529,216081,215714,216257,216418,216502,-385,552,-367,543,161,84,566,2027,2019,1953,1973,1976,899,2869,2990,2738,2750,2754,-333,-842,-971,-785,-777,-778,4,158,509,842,980,498,-101,1072,249,558,-11,360,-97,1230,758,1400,969,858,45,164,-154,-72,-31,4,8258,8252,8371,8458,8485,8551,8534,9.392738815,9.351659931,9.042273671,9.120009245,9.128707382,13.29440931,13.84916453,12.67677691,12.71161958,12.72290493,-3.90167049,-4.497504603,-3.634503242,-3.591610331,-3.594197542,0.732142443,2.35760025,3.898409847,4.529958976,2.30065601,4.967447464,1.153325073,2.583506763,-0.050846478,1.663124827,5.699589908,3.510925323,6.48191661,4.479112498,3.963780837
050,1,2,42,071,Pennsylvania,Lancaster County,552988,552819,556420,557092,560144,562062,563159,-169,3601,672,3052,1918,1097,1632,6984,7082,6915,6817,6779,1694,5877,6057,5615,5308,5351,-62,1107,1025,1300,1509,1428,13,423,1279,2434,1704,975,-234,1675,-1364,-591,-1271,-1319,-221,2098,-85,1843,433,-344,114,396,-268,-91,-24,13,14273,14263,15641,15731,15768,15784,15774,12.59241696,12.72011438,12.37876331,12.14928453,12.04918856,10.59645397,10.87909246,10.05159161,9.459938728,9.511020502,1.995962998,1.84102192,2.327171699,2.689345806,2.538168058,0.762685048,2.297236132,4.357181473,3.036875583,1.732992897,3.020088547,-2.449906243,-1.057968057,-2.265181259,-2.344428339,3.782773595,-0.15267011,3.299213416,0.771694324,-0.611435442
050,1,2,42,073,Pennsylvania,Lawrence County,86065,85961,85550,84771,84500,84087,83911,-104,-411,-779,-271,-413,-176,228,791,776,745,716,717,331,1425,1450,1238,1189,1190,-103,-634,-674,-493,-473,-473,0,2,10,46,23,11,-19,135,-51,198,53,287,-19,137,-41,244,76,298,18,86,-64,-22,-16,-1,2007,2009,2016,2028,2035,2036,2033,9.223898176,9.112205776,8.802452871,8.494130627,8.535815903,16.61700999,17.02667316,14.62743175,14.1054767,14.16683532,-7.393111812,-7.914467388,-5.82497888,-5.611346071,-5.631019417,0.023322119,0.117425332,0.543507157,0.272856151,0.13095394,1.574243052,-0.598869194,2.33944385,0.628755479,3.416707342,1.597565171,-0.481443862,2.882951008,0.901611631,3.547661282
050,1,2,42,075,Pennsylvania,Lebanon County,143252,143272,143785,144037,144706,145392,146380,20,513,252,669,686,988,377,1520,1555,1558,1529,1539,456,1893,1835,1659,1569,1571,-79,-373,-280,-101,-40,-32,5,115,335,548,395,152,50,686,308,257,343,870,55,801,643,805,738,1022,44,85,-111,-35,-12,-2,3082,3079,3273,3332,3375,3372,3372,10.59023121,10.80528938,10.79160361,10.54126537,10.54933304,13.18901821,12.75093634,11.49118767,10.81703424,10.7686824,-2.598787,-1.945646962,-0.699584059,-0.275768878,-0.219349355,0.801234598,2.327827616,3.795763014,2.723217671,1.041909436,4.779538559,2.140211659,1.780129735,2.36471813,5.963560588,5.580773157,4.468039274,5.575892749,5.087935801,7.005470025
050,1,2,42,077,Pennsylvania,Lehigh County,374546,374449,375852,376746,380068,382939,384383,-97,1403,894,3322,2871,1444,1009,3991,3882,3752,3750,3749,1209,3925,3840,3653,3514,3539,-200,66,42,99,236,210,46,718,2265,3941,3763,1901,-50,236,-1202,-643,-1101,-688,-4,954,1063,3298,2662,1213,107,383,-211,-75,-27,21,7709,7699,7647,7702,7704,7192,7202,10.63839712,10.31626446,9.915249982,9.829529742,9.771647366,10.46246773,10.20465109,9.653626915,9.21092467,9.224289151,0.175929394,0.111613371,0.261623067,0.618605072,0.547358215,1.913898555,6.019149666,10.4147122,9.863605445,4.954895077,0.629080862,-3.194268388,-1.699228608,-2.885949932,-1.79324977,2.542979418,2.824881278,8.715483593,6.977655513,3.161645307
050,1,2,42,079,Pennsylvania,Luzerne County,325585,325195,325987,326627,328684,330898,332126,-390,792,640,2057,2214,1228,766,3161,3158,3158,3160,3155,1246,4693,4553,4121,3920,3923,-480,-1532,-1395,-963,-760,-768,7,371,1119,2236,2320,1137,0,1695,1136,869,709,864,7,2066,2255,3105,3029,2001,83,258,-220,-85,-55,-5,11087,11085,10477,10733,10983,11009,10998,9.708499314,9.678002617,9.638171799,9.581826066,9.517000893,14.41378908,13.95311777,12.57723432,11.88631588,11.83365911,-4.705289765,-4.275115152,-2.939062521,-2.304489813,-2.316658221,1.139466386,3.429285918,6.824240704,7.034758377,3.4297401,5.205917854,3.481384095,2.652175837,2.149846418,2.606240498,6.34538424,6.910670013,9.476416541,9.184604795,6.035980598
050,1,2,42,081,Pennsylvania,Lycoming County,114199,114120,113579,113195,113192,112918,112587,-79,-541,-384,-3,-274,-331,285,1159,1078,1078,1074,1075,343,1613,1520,1379,1381,1379,-58,-454,-442,-301,-307,-304,1,45,135,159,91,34,-40,-217,7,161,-42,-67,-39,-172,142,320,49,-33,18,85,-84,-22,-16,6,5196,5182,4933,5135,5214,5254,5263,10.18010619,9.507262737,9.523515043,9.499800982,9.534156671,14.16782682,13.40541685,12.18267833,12.21529344,12.23032749,-3.987720631,-3.898154109,-2.659163291,-2.715492459,-2.696170817,0.395258653,1.190612681,1.404674297,0.80491796,0.30154542,-1.906025059,0.061735472,1.422343156,-0.371500597,-0.594221858,-1.510766407,1.252348153,2.827017452,0.433417363,-0.292676437
050,1,2,42,083,Pennsylvania,McKean County,40434,40405,40350,39803,39551,39289,38984,-29,-55,-547,-252,-262,-305,107,349,321,327,333,331,118,574,666,547,547,551,-11,-225,-345,-220,-214,-220,0,10,12,25,8,6,-26,135,-193,-49,-53,-94,-26,145,-181,-24,-45,-88,8,25,-21,-8,-3,3,2551,2551,2792,2843,2873,2782,2740,8.643427652,8.009681484,8.241550521,8.447488585,8.457577964,14.21583803,16.61821766,13.78632457,13.87620497,14.07892888,-5.572410377,-8.608536175,-5.54477405,-5.428716388,-5.621350913,0.247662683,0.299427345,0.63008796,0.202942669,0.15330957,3.343446226,-4.815789802,-1.234972402,-1.34449518,-2.401849935,3.59110891,-4.516362457,-0.604884442,-1.141552511,-2.248540365
050,1,2,42,085,Pennsylvania,Mercer County,110661,110553,110002,109142,108556,108238,107860,-108,-551,-860,-586,-318,-378,274,987,1041,954,1010,1018,342,1771,1858,1522,1492,1486,-68,-784,-817,-568,-482,-468,0,6,0,24,30,3,-56,118,36,-9,156,85,-56,124,36,15,186,88,16,109,-79,-33,-22,2,5967,5970,5727,5704,5882,5977,6081,8.950148489,9.500602344,8.764435135,9.317601041,9.421651288,16.0594863,16.9568868,13.98267325,13.76421857,13.75301946,-7.109337807,-7.456284452,-5.21823811,-4.446617526,-4.331368176,0.054408198,0,0.220488934,0.276760427,0.027765181,1.070027884,0.32855109,-0.08268335,1.43915422,0.786680117,1.124436082,0.32855109,0.137805584,1.715914647,0.814445298
050,1,2,42,087,Pennsylvania,Mifflin County,46138,46144,46188,45993,45976,46023,46127,6,44,-195,-17,47,104,152,535,536,590,591,587,144,725,658,622,606,610,8,-190,-122,-32,-15,-23,0,5,7,13,5,2,-14,192,-45,14,61,124,-14,197,-38,27,66,126,12,37,-35,-12,-4,1,627,627,626,627,627,628,627,11.588615,11.62929454,12.83041025,12.84796574,12.74009767,15.7041979,14.27626084,13.5262969,13.17405624,13.23928378,-4.115582897,-2.646966295,-0.695886657,-0.326090501,-0.49918611,0.108304813,0.151875115,0.282703955,0.108696834,0.043407488,4.158904822,-0.976340027,0.304450413,1.326101371,2.691264243,4.267209635,-0.824464911,0.587154367,1.434798204,2.734671731
050,1,2,42,089,Pennsylvania,Monroe County,168292,168310,168747,167459,166762,166818,167179,18,437,-1288,-697,56,361,366,1420,1301,1376,1307,1296,473,1816,1859,1649,1596,1601,-107,-396,-558,-273,-289,-305,2,54,181,361,435,91,70,632,-847,-781,-69,572,72,686,-666,-420,366,663,53,147,-64,-4,-21,3,3549,3552,2683,2972,3386,3389,3387,8.425874555,7.739302689,8.234072665,7.836201211,7.760548747,10.77562549,11.05869616,9.867722256,9.568919,9.586912457,-2.349750932,-3.319393467,-1.633649591,-1.732717789,-1.82636371,0.320420582,1.07672082,2.160247262,2.608070028,0.544915074,3.750107549,-5.038577539,-4.673554325,-0.413693867,3.425180466,4.07052813,-3.961856719,-2.513307063,2.194376162,3.97009554
